# ----------------------------------------,,,,,,,,
# All Web Site Data,,,,,,,,
# Client_Info,,,,,,,,
# 20201001-20210320,,,,,,,,
# ----------------------------------------,,,,,,,,
,,,,,,,,
Browser,Device Category,Date,Sessions,Avg. Session Duration,Bounce Rate,Users,Pages / Session,Transactions
Safari,tablet,20210203,1,00:01:56,0.00%,1,4,0
Safari,tablet,20210207,1,00:00:00,100.00%,1,1,0
Safari,tablet,20210216,1,00:00:00,100.00%,1,1,0
Safari,tablet,20210301,1,00:00:00,100.00%,1,1,0
Safari,tablet,20210303,1,00:00:00,100.00%,1,1,0
Safari,tablet,20210309,1,00:01:51,0.00%,1,5,0
Safari,tablet,20210310,1,00:00:00,100.00%,1,1,0
Safari,tablet,20210316,1,00:00:49,0.00%,1,3,0
Safari,tablet,20210317,1,00:00:46,0.00%,1,3,0
Safari (in-app),desktop,20210107,1,00:00:00,100.00%,1,1,0
Safari (in-app),desktop,20210108,1,00:00:00,100.00%,1,1,0
Safari (in-app),desktop,20210121,1,00:00:00,100.00%,1,1,0
Safari (in-app),desktop,20210203,1,00:00:00,100.00%,1,1,0
Safari (in-app),desktop,20210301,1,00:00:00,100.00%,1,1,0
Safari (in-app),desktop,20210306,1,00:00:00,100.00%,1,1,0
Safari (in-app),mobile,20201231,1,00:00:00,100.00%,1,1,0
Safari (in-app),mobile,20210103,1,00:00:00,100.00%,1,1,0
Safari (in-app),mobile,20210104,1,00:02:31,0.00%,1,2,0
Safari (in-app),mobile,20210117,1,00:14:19,0.00%,1,2,0
Safari (in-app),mobile,20210123,1,00:00:00,100.00%,1,1,0
Safari (in-app),mobile,20210208,1,00:00:00,100.00%,1,1,0
Safari (in-app),mobile,20210211,1,00:00:56,0.00%,1,1,0
Safari (in-app),mobile,20210304,1,00:00:00,100.00%,1,1,0
Safari (in-app),mobile,20210317,1,00:00:00,100.00%,1,1,0
Safari (in-app),mobile,20210318,1,00:00:06,0.00%,1,2,0
Safari (in-app),mobile,20210319,1,00:00:00,100.00%,1,1,0
Safari (in-app),tablet,20201223,1,00:00:00,100.00%,1,1,0
Safari (in-app),tablet,20210107,1,00:00:47,0.00%,1,3,0
Safari (in-app),tablet,20210125,1,00:00:00,100.00%,1,1,0
Safari (in-app),tablet,20210208,1,00:00:00,100.00%,1,1,0
Safari (in-app),tablet,20210210,1,00:00:00,100.00%,1,1,0
Safari (in-app),tablet,20210212,1,00:00:00,100.00%,1,1,0
Safari (in-app),tablet,20210218,1,00:00:00,100.00%,1,1,0
Safari (in-app),tablet,20210219,1,00:00:00,100.00%,1,1,0
Safari (in-app),tablet,20210223,1,00:00:00,100.00%,1,1,0
Safari (in-app),tablet,20210311,1,00:00:35,0.00%,1,4,0
Samsung Internet,desktop,20201229,1,00:00:00,100.00%,1,1,0
Samsung Internet,desktop,20210102,1,00:00:00,100.00%,1,1,0
Samsung Internet,desktop,20210106,1,00:00:00,100.00%,1,1,0
Samsung Internet,desktop,20210109,1,00:00:00,100.00%,1,1,0
Samsung Internet,desktop,20210111,1,00:00:00,100.00%,1,1,0
Samsung Internet,desktop,20210113,1,00:00:00,100.00%,1,1,0
Samsung Internet,desktop,20210120,1,00:00:00,100.00%,1,1,0
Samsung Internet,desktop,20210121,1,00:00:00,100.00%,1,1,0
Samsung Internet,desktop,20210123,1,00:00:00,100.00%,1,1,0
Samsung Internet,desktop,20210128,1,00:00:00,100.00%,1,1,0
Samsung Internet,desktop,20210209,1,00:00:00,100.00%,1,1,0
Samsung Internet,desktop,20210214,1,00:00:00,100.00%,1,1,0
Samsung Internet,desktop,20210215,1,00:00:00,100.00%,1,1,0
Samsung Internet,desktop,20210221,1,00:00:00,100.00%,1,1,0
Samsung Internet,desktop,20210222,1,00:00:00,100.00%,1,1,0
Samsung Internet,desktop,20210226,1,00:00:00,100.00%,1,1,0
Samsung Internet,desktop,20210302,1,00:00:00,100.00%,1,1,0
Samsung Internet,mobile,20201227,1,00:00:00,100.00%,1,1,0
Samsung Internet,mobile,20201228,1,00:00:41,0.00%,1,4,0
Samsung Internet,mobile,20210106,1,00:00:00,100.00%,1,1,0
Samsung Internet,mobile,20210112,1,00:00:00,100.00%,1,1,0
Samsung Internet,mobile,20210117,1,00:00:00,100.00%,1,1,0
Samsung Internet,mobile,20210118,1,00:00:00,100.00%,1,1,0
Samsung Internet,mobile,20210124,1,00:00:00,100.00%,1,1,0
Samsung Internet,mobile,20210125,1,00:00:00,100.00%,1,1,0
Samsung Internet,mobile,20210126,1,00:04:51,0.00%,1,2,0
Samsung Internet,mobile,20210127,1,00:00:00,100.00%,1,1,0
Samsung Internet,mobile,20210130,1,00:00:00,100.00%,1,1,0
Samsung Internet,mobile,20210201,1,00:00:36,0.00%,1,3,0
Samsung Internet,mobile,20210202,1,00:00:00,100.00%,1,1,0
Samsung Internet,mobile,20210203,1,00:00:00,100.00%,1,1,0
Samsung Internet,mobile,20210208,1,00:15:45,0.00%,1,2,0
Samsung Internet,mobile,20210215,1,00:01:08,0.00%,1,1,0
Samsung Internet,mobile,20210217,1,00:00:52,0.00%,1,1,0
Samsung Internet,mobile,20210218,1,00:00:00,100.00%,1,1,0
Samsung Internet,mobile,20210222,1,00:00:00,100.00%,1,1,0
Samsung Internet,mobile,20210224,1,00:00:00,100.00%,1,1,0
Samsung Internet,mobile,20210304,1,00:04:26,0.00%,1,9,0
Samsung Internet,mobile,20210305,1,00:03:25,0.00%,1,11,0
Samsung Internet,mobile,20210316,1,00:00:00,100.00%,1,1,0
Samsung Internet,tablet,20201223,1,00:00:00,100.00%,1,1,0
Samsung Internet,tablet,20201228,1,00:00:00,100.00%,1,1,0
Samsung Internet,tablet,20210123,1,00:00:00,100.00%,1,1,0
Samsung Internet,tablet,20210125,1,00:06:42,0.00%,1,3,0
Samsung Internet,tablet,20210207,1,00:00:00,100.00%,1,1,0
Samsung Internet,tablet,20210209,1,00:00:00,100.00%,1,1,0
Samsung Internet,tablet,20210215,1,00:00:00,100.00%,1,1,0
YaBrowser,desktop,20210101,1,00:00:00,100.00%,1,1,0
YaBrowser,desktop,20210131,1,00:00:00,100.00%,1,1,0
YaBrowser,desktop,20210216,1,00:00:00,100.00%,1,1,0
YaBrowser,desktop,20210227,1,00:00:00,100.00%,1,1,0
YaBrowser,desktop,20210305,1,00:00:00,100.00%,1,1,0
