City,Date,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Transactions
Brigham City,20200116,1,1,1,0.00%,3,0:02:07,0
Layton,20200116,1,1,1,0.00%,2,0:00:06,0
Evanston,20200116,1,1,1,0.00%,2,0:00:06,0
Margate,20200116,1,1,1,0.00%,2,0:00:07,0
Saratoga Springs,20200116,1,1,1,0.00%,4,0:04:46,0
West Haven,20200116,1,1,1,0.00%,3,0:00:28,0
Salt Lake City,20200117,7,7,11,63.64%,2.55,0:01:24,0
Los Angeles,20200117,6,6,8,37.50%,2.75,0:02:11,0
(not set),20200117,4,3,4,50.00%,5,0:07:56,0
Heber City,20200117,2,2,2,50.00%,2,0:00:18,0
Sao Paulo,20200117,1,1,1,100.00%,1,0:00:00,0
Stuttgart,20200117,1,1,1,100.00%,1,0:00:00,0
Phoenix,20200117,1,1,1,0.00%,2,0:00:08,0
San Jose,20200117,1,1,1,0.00%,3,0:00:28,0
Washington,20200117,1,1,2,0.00%,5,0:02:44,0
Evans,20200117,1,1,1,0.00%,4,0:00:21,0
Boise,20200117,1,1,1,100.00%,1,0:00:00,0
Grand Haven,20200117,1,1,1,0.00%,11,0:13:25,1
St. Louis,20200117,1,1,1,0.00%,6,0:03:21,0
Columbus,20200117,1,1,1,0.00%,3,0:00:34,0
Pittsburgh,20200117,1,1,1,0.00%,6,0:03:07,0
Charleston,20200117,1,0,1,0.00%,2,0:04:35,0
Round Rock,20200117,1,1,1,0.00%,2,0:00:05,0
Seguin,20200117,1,1,1,0.00%,2,0:00:31,0
American Fork,20200117,1,1,1,0.00%,3,0:01:12,0
Lehi,20200117,1,1,1,0.00%,2,0:00:12,0
Midway,20200117,1,1,3,33.33%,3.33,0:00:33,0
Redmond,20200117,1,1,1,100.00%,1,0:00:00,0
Jackson,20200117,1,1,1,0.00%,2,0:00:17,0
Coral Gables,20200117,1,1,1,0.00%,5,0:00:51,0
Farmington Hills,20200117,1,1,1,0.00%,2,0:00:22,0
Taylorsville,20200117,1,1,1,0.00%,3,0:00:46,0
(not set),20200118,18,18,18,83.33%,1.56,0:00:31,0
Salt Lake City,20200118,6,6,7,14.29%,2.71,0:01:10,0
Heber City,20200118,4,3,4,25.00%,1.75,0:00:10,0
Los Angeles,20200118,2,2,3,33.33%,4.33,0:01:49,0
Chicago,20200118,2,1,2,50.00%,4,0:00:41,0
Park City,20200118,2,2,2,50.00%,1.5,0:00:06,0
Madison,20200118,2,2,2,50.00%,6,0:01:05,0
Margate,20200118,2,1,2,0.00%,5,0:07:07,0
Linkoping,20200118,1,1,1,0.00%,3,0:04:59,0
San Diego,20200118,1,1,1,100.00%,1,0:00:00,0
Atlanta,20200118,1,1,1,100.00%,1,0:00:00,0
Bethalto,20200118,1,1,2,0.00%,8.5,0:05:56,0
La Grange Park,20200118,1,1,1,0.00%,5,0:07:47,0
River Forest,20200118,1,1,1,100.00%,1,0:00:00,0
Chesterfield,20200118,1,1,2,0.00%,5.5,0:03:08,0
Charlotte,20200118,1,1,1,0.00%,4,0:01:56,0
Monroe,20200118,1,1,2,0.00%,6.5,0:05:45,1
Jersey City,20200118,1,1,1,0.00%,13,0:07:45,0
Incline Village,20200118,1,1,1,0.00%,2,0:00:11,0
New York,20200118,1,0,1,100.00%,1,0:00:00,0
Newport,20200118,1,1,1,0.00%,2,0:00:06,0
Conroe,20200118,1,0,1,100.00%,1,0:00:00,0
Dallas,20200118,1,1,1,100.00%,1,0:00:00,0
Onalaska,20200118,1,1,1,100.00%,1,0:00:00,0
Midway,20200118,1,1,1,0.00%,2,0:00:14,0
Orem,20200118,1,1,1,0.00%,2,0:00:03,0
Sandy,20200118,1,1,1,100.00%,1,0:00:00,0
South Jordan,20200118,1,1,1,0.00%,2,0:01:23,0
Bluffdale,20200118,1,1,1,0.00%,2,0:00:12,0
Webster Groves,20200118,1,1,1,0.00%,2,0:00:05,0
West Allis,20200118,1,1,1,0.00%,8,0:01:37,0
West Valley City,20200118,1,1,1,0.00%,6,0:03:31,0
Salt Lake City,20200119,5,5,7,0.00%,3.86,0:01:26,0
Heber City,20200119,4,3,5,60.00%,1.4,0:00:03,0
Los Angeles,20200119,3,3,3,66.67%,2.67,0:03:35,0
(not set),20200119,2,1,2,50.00%,7.5,0:07:38,1
Rancho Palos Verdes,20200119,2,2,3,66.67%,3,0:01:03,0
Clifton,20200119,2,2,2,50.00%,1.5,0:00:02,0
Kamas,20200119,2,1,2,0.00%,8,0:03:16,0
Midway,20200119,2,2,2,50.00%,1.5,0:00:48,0
Toronto,20200119,1,1,1,0.00%,7,0:03:21,0
Clovis,20200119,1,1,1,0.00%,4,0:01:23,0
Newport Beach,20200119,1,1,1,0.00%,3,0:01:32,0
San Clemente,20200119,1,1,1,100.00%,1,0:00:00,0
San Francisco,20200119,1,1,2,0.00%,3.5,0:00:42,0
Jacksonville Beach,20200119,1,0,2,0.00%,11.5,0:04:29,0
Blue Ridge,20200119,1,1,2,50.00%,4,0:27:47,0
Bethalto,20200119,1,1,5,20.00%,6.4,0:04:26,3
Westminster,20200119,1,1,2,0.00%,15.5,0:08:07,0
Charlotte,20200119,1,1,1,0.00%,2,0:00:08,0
New York,20200119,1,0,1,0.00%,6,0:01:03,0
Lewis Center,20200119,1,1,2,50.00%,1.5,0:00:09,0
Marysville,20200119,1,1,1,0.00%,5,0:01:58,0
Charleston,20200119,1,1,1,0.00%,2,0:05:03,0
Dallas,20200119,1,1,1,0.00%,3,0:00:36,0
Orem,20200119,1,0,1,100.00%,1,0:00:00,0
Park City,20200119,1,1,1,100.00%,1,0:00:00,0
South Jordan,20200119,1,1,2,50.00%,1.5,0:00:07,0
Oakville,20200119,1,1,1,0.00%,3,0:01:33,0
Salt Lake City,20200120,7,6,10,30.00%,2.3,0:01:22,0
(not set),20200120,4,4,4,50.00%,1.75,0:01:14,0
Heber City,20200120,4,4,4,25.00%,2.75,0:00:09,0
Toronto,20200120,3,3,4,0.00%,6.25,0:02:23,0
Los Angeles,20200120,3,2,5,20.00%,1.8,0:04:05,0
Midway,20200120,3,3,3,66.67%,1.33,0:00:02,0
South Jordan,20200120,3,3,4,50.00%,4.25,0:01:12,0
Costa Mesa,20200120,2,2,2,50.00%,1.5,0:01:24,0
San Diego,20200120,2,2,2,0.00%,6.5,0:05:15,0
Denver,20200120,2,2,2,50.00%,2,0:00:19,0
Uniondale,20200120,2,2,2,0.00%,5,0:00:44,0
Dallas,20200120,2,1,2,0.00%,3.5,0:00:21,0
Lehi,20200120,2,1,2,0.00%,2.5,0:00:44,0
Park City,20200120,2,1,2,100.00%,1,0:00:00,0
Sandy,20200120,2,2,2,50.00%,3,0:03:03,0
West Valley City,20200120,2,2,3,33.33%,3.33,0:00:23,0
Kuala Lumpur,20200120,1,1,1,100.00%,1,0:00:00,0
Rancho Palos Verdes,20200120,1,0,1,100.00%,1,0:00:00,0
Fairfield,20200120,1,1,1,0.00%,3,0:04:09,0
Washington,20200120,1,1,1,0.00%,12,0:02:19,0
Fort Lauderdale,20200120,1,1,1,0.00%,2,0:00:27,0
Cary,20200120,1,1,1,0.00%,3,0:00:50,0
Clemmons,20200120,1,1,1,100.00%,1,0:00:00,0
Waxhaw,20200120,1,1,1,0.00%,11,0:09:32,1
Cincinnati,20200120,1,1,1,0.00%,23,0:07:02,0
Nashville,20200120,1,1,1,0.00%,10,0:07:44,0
Houston,20200120,1,1,1,0.00%,2,0:00:27,0
Leander,20200120,1,1,1,0.00%,13,0:03:11,0
American Fork,20200120,1,1,1,0.00%,3,0:00:50,0
Draper,20200120,1,1,1,100.00%,1,0:00:00,0
Provo,20200120,1,1,1,0.00%,2,0:00:15,0
Tremonton,20200120,1,1,1,0.00%,7,0:03:21,0
West Jordan,20200120,1,1,1,0.00%,5,0:24:18,0
Bothell,20200120,1,1,1,100.00%,1,0:00:00,0
Cleveland,20200120,1,1,1,0.00%,2,0:01:11,0
Holladay,20200120,1,1,1,100.00%,1,0:00:00,0
San Tan Valley,20200120,1,1,1,0.00%,22,0:09:28,1
Ashburn,20200121,16,16,16,100.00%,1,0:00:00,0
(not set),20200121,2,1,2,100.00%,1,0:00:00,0
Hazelwood,20200121,2,2,2,0.00%,9.5,0:04:18,0
Heber City,20200121,2,2,3,33.33%,2,0:00:15,0
Berlin,20200121,1,1,1,0.00%,6,0:00:58,0
Kuala Lumpur,20200121,1,0,1,100.00%,1,0:00:00,0
Petaling Jaya,20200121,1,1,1,100.00%,1,0:00:00,0
Los Angeles,20200121,1,0,3,66.67%,1.33,0:00:53,0
Oakland,20200121,1,1,1,0.00%,11,0:03:35,0
San Diego,20200121,1,0,2,0.00%,8.5,0:03:02,0
Denver,20200121,1,0,1,100.00%,1,0:00:00,0
Washington,20200121,1,0,1,0.00%,6,0:06:17,0
Chicago,20200121,1,1,1,100.00%,1,0:00:00,0
New Orleans,20200121,1,1,1,100.00%,1,0:00:00,0
Boston,20200121,1,1,1,0.00%,5,0:13:10,0
Ann Arbor,20200121,1,1,1,0.00%,6,0:00:41,0
Flowood,20200121,1,1,1,0.00%,14,0:20:08,1
Hattiesburg,20200121,1,1,1,0.00%,22,0:10:58,1
Raleigh,20200121,1,1,1,0.00%,4,0:00:17,0
Bergenfield,20200121,1,1,1,0.00%,14,0:14:06,0
Las Vegas,20200121,1,1,1,0.00%,2,0:00:13,0
Portland,20200121,1,1,1,100.00%,1,0:00:00,0
Fort Worth,20200121,1,1,1,100.00%,1,0:00:00,0
Midway,20200121,1,0,1,100.00%,1,0:00:00,0
Orem,20200121,1,0,2,0.00%,2,0:00:03,0
Salt Lake City,20200122,5,4,5,40.00%,2,0:00:23,0
Tucson,20200122,4,4,4,50.00%,3.75,0:00:44,0
Las Vegas,20200122,2,2,2,0.00%,7.5,0:10:08,0
(not set),20200122,1,1,2,0.00%,2.5,0:00:42,0
Mexico City,20200122,1,1,1,0.00%,33,0:39:31,1
Mesa,20200122,1,1,1,0.00%,4,0:00:30,0
Irvine,20200122,1,1,1,100.00%,1,0:00:00,0
Laguna Niguel,20200122,1,1,1,0.00%,3,0:00:36,0
Los Angeles,20200122,1,1,1,0.00%,3,0:02:06,0
Rosemead,20200122,1,1,1,0.00%,3,0:00:34,0
Boulder,20200122,1,1,1,100.00%,1,0:00:00,0
Westminster,20200122,1,1,1,0.00%,4,0:01:16,0
Jacksonville Beach,20200122,1,1,1,0.00%,7,0:02:41,0
Wichita,20200122,1,1,1,0.00%,40,0:20:16,3
Boston,20200122,1,0,1,0.00%,3,0:02:06,0
Chesterfield,20200122,1,1,1,0.00%,5,0:02:04,0
Salem,20200122,1,0,1,100.00%,1,0:00:00,0
Duncan,20200122,1,1,1,0.00%,2,0:00:04,0
Nashville,20200122,1,1,1,0.00%,7,0:00:50,0
Dallas,20200122,1,1,2,50.00%,5,0:00:42,0
Bountiful,20200122,1,1,1,100.00%,1,0:00:00,0
Heber City,20200122,1,1,1,100.00%,1,0:00:00,0
Park City,20200122,1,1,1,0.00%,4,0:01:39,0
Sandy,20200122,1,1,1,0.00%,2,0:00:10,0
West Jordan,20200122,1,1,1,100.00%,1,0:00:00,0
Madison,20200122,1,1,2,0.00%,8,0:02:16,0
Chamblee,20200122,1,1,1,0.00%,2,0:00:19,0
Margate,20200122,1,0,1,100.00%,1,0:00:00,0
South Salt Lake,20200122,1,1,1,100.00%,1,0:00:00,0
(not set),20200123,5,5,5,80.00%,2,0:00:35,0
Salt Lake City,20200123,4,4,5,60.00%,1.4,0:00:53,0
Los Angeles,20200123,3,3,3,33.33%,1.67,0:00:08,0
San Diego,20200123,3,2,3,0.00%,10,0:05:35,1
Chicago,20200123,2,2,2,0.00%,4.5,0:02:11,0
Southampton,20200123,1,1,1,0.00%,2,0:00:13,0
Denver,20200123,1,1,1,0.00%,3,0:01:42,0
Washington,20200123,1,0,1,0.00%,12,0:15:49,1
Jacksonville Beach,20200123,1,1,1,0.00%,9,0:11:09,1
Atlanta,20200123,1,1,1,0.00%,4,0:00:46,0
Boston,20200123,1,1,1,0.00%,2,0:03:24,0
Annapolis,20200123,1,1,1,0.00%,3,0:01:55,0
Cary,20200123,1,1,1,0.00%,5,0:00:40,0
Raleigh,20200123,1,1,1,100.00%,1,0:00:00,0
Guilderland,20200123,1,0,1,100.00%,1,0:00:00,0
Hicksville,20200123,1,1,1,0.00%,4,0:01:06,0
New York,20200123,1,1,1,100.00%,1,0:00:00,0
Baytown,20200123,1,1,1,0.00%,16,0:31:15,0
Dallas,20200123,1,1,1,0.00%,15,0:34:25,1
Heber City,20200123,1,1,1,100.00%,1,0:00:00,0
Midway,20200123,1,1,1,0.00%,6,0:01:35,0
Orem,20200123,1,1,1,0.00%,4,0:01:44,0
Provo,20200123,1,1,1,0.00%,4,0:03:07,0
South Jordan,20200123,1,1,1,0.00%,10,0:26:33,1
Ashburn,20200123,1,1,1,100.00%,1,0:00:00,0
Chamblee,20200123,1,0,1,0.00%,3,0:00:48,0
West Valley City,20200123,1,1,1,0.00%,12,0:25:24,0
Salt Lake City,20200124,12,11,14,35.71%,3.29,0:02:20,0
(not set),20200124,2,2,3,66.67%,1.33,0:00:13,0
Washington,20200124,2,2,3,0.00%,8.67,0:06:33,1
Park City,20200124,2,2,2,0.00%,2,0:00:04,0
Muhlhausen,20200124,1,1,1,0.00%,16,0:31:03,0
Los Angeles,20200124,1,1,1,0.00%,19,0:14:45,0
Santa Ana,20200124,1,1,1,0.00%,2,0:00:10,0
Sunnyvale,20200124,1,1,1,100.00%,1,0:00:00,0
Aurora,20200124,1,1,1,0.00%,6,0:10:57,0
Broomfield,20200124,1,1,1,0.00%,2,0:01:36,0
Fort Myers,20200124,1,1,1,0.00%,9,0:04:22,0
Chicago,20200124,1,1,1,0.00%,2,0:00:14,0
Schererville,20200124,1,1,1,100.00%,1,0:00:00,0
Minneapolis,20200124,1,1,1,0.00%,14,0:01:44,0
Cary,20200124,1,0,1,0.00%,6,0:00:41,0
New York,20200124,1,1,1,100.00%,1,0:00:00,0
Troy,20200124,1,1,1,100.00%,1,0:00:00,0
Baytown,20200124,1,0,1,0.00%,15,0:02:36,0
Dallas,20200124,1,1,1,0.00%,9,0:01:55,0
Grapevine,20200124,1,1,1,0.00%,19,0:33:31,1
Kamas,20200124,1,1,1,0.00%,2,0:00:18,0
Midvale,20200124,1,0,1,100.00%,1,0:00:00,0
Midway,20200124,1,1,1,100.00%,1,0:00:00,0
West Jordan,20200124,1,1,1,0.00%,2,0:00:12,0
Holladay,20200124,1,1,1,0.00%,2,0:00:07,0
Port Salerno,20200124,1,1,1,100.00%,1,0:00:00,0
West Valley City,20200124,1,1,1,0.00%,7,0:02:00,0
Woodbury,20200124,1,1,1,0.00%,8,0:02:32,0
Salt Lake City,20200125,5,5,5,40.00%,2,0:00:47,0
Torrance,20200125,3,3,4,25.00%,4.75,0:01:54,0
(not set),20200125,2,2,2,0.00%,4.5,0:01:11,0
Los Angeles,20200125,2,2,2,0.00%,2,0:00:27,0
New York,20200125,2,2,2,0.00%,12,0:08:49,0
Midway,20200125,2,2,2,0.00%,5,0:04:25,0
Mississauga,20200125,1,1,1,0.00%,5,0:01:38,0
Bakersfield,20200125,1,1,1,100.00%,1,0:00:00,0
Rocklin,20200125,1,1,1,0.00%,3,0:01:36,0
Washington,20200125,1,1,1,0.00%,4,0:00:23,0
Gainesville,20200125,1,1,1,0.00%,3,0:15:07,0
Lake Worth,20200125,1,1,1,0.00%,2,0:00:13,0
Melbourne,20200125,1,1,1,0.00%,2,0:00:17,0
Miami,20200125,1,1,1,0.00%,3,0:00:42,0
Atlanta,20200125,1,1,1,100.00%,1,0:00:00,0
Boise,20200125,1,1,1,100.00%,1,0:00:00,0
Antioch,20200125,1,0,1,100.00%,1,0:00:00,0
Brookfield,20200125,1,1,1,0.00%,12,0:03:16,0
Damascus,20200125,1,1,1,0.00%,3,0:01:32,0
Banner Elk,20200125,1,1,1,0.00%,2,0:00:06,0
Lehi,20200125,1,1,1,0.00%,8,0:01:40,0
Lindon,20200125,1,1,4,0.00%,5.25,0:05:38,0
Spanish Fork,20200125,1,1,1,0.00%,2,0:00:15,0
Dulles,20200125,1,1,1,0.00%,2,0:00:10,0
Golden Valley,20200125,1,1,1,0.00%,17,0:16:01,1
Oakdale,20200125,1,1,1,0.00%,2,0:01:15,0
Taylorsville,20200125,1,0,1,100.00%,1,0:00:00,0
(not set),20200126,3,3,3,66.67%,6.67,0:00:10,0
Heber City,20200126,2,2,2,0.00%,2.5,0:03:10,0
Salt Lake City,20200126,2,2,2,50.00%,3,0:02:47,0
Seattle,20200126,2,2,2,0.00%,2.5,0:00:47,0
Kendal,20200126,1,1,1,100.00%,1,0:00:00,0
Rancho Palos Verdes,20200126,1,1,1,0.00%,29,0:20:36,0
Largo,20200126,1,1,1,100.00%,1,0:00:00,0
Augusta,20200126,1,1,1,0.00%,7,0:04:06,0
Brookfield,20200126,1,0,1,0.00%,5,0:04:11,1
Boston,20200126,1,1,1,0.00%,2,0:01:07,0
California,20200126,1,1,1,0.00%,2,0:00:17,0
North Bergen,20200126,1,1,1,100.00%,1,0:00:00,0
Lehi,20200126,1,1,1,0.00%,3,0:00:51,0
Midway,20200126,1,1,1,0.00%,2,0:00:13,0
Payson,20200126,1,1,1,0.00%,3,0:00:46,0
South Jordan,20200126,1,1,1,100.00%,1,0:00:00,0
Kent,20200126,1,1,1,0.00%,6,0:01:45,0
Pretoria,20200126,1,1,1,100.00%,1,0:00:00,0
Miramar,20200126,1,1,1,0.00%,3,0:04:10,0
Salt Lake City,20200127,7,7,7,14.29%,3.43,0:03:01,0
Midway,20200127,6,6,8,50.00%,1.88,0:00:55,0
Los Angeles,20200127,4,4,5,20.00%,4,0:04:45,0
(not set),20200127,3,3,3,33.33%,3.67,0:01:19,0
Heber City,20200127,3,3,3,33.33%,5,0:01:08,0
Mexico City,20200127,2,2,2,0.00%,4.5,0:01:30,0
Rancho Palos Verdes,20200127,2,1,2,50.00%,7,0:05:09,1
Jasper,20200127,1,1,1,0.00%,20,0:29:05,1
Tempe,20200127,1,1,1,0.00%,9,0:11:59,1
San Clemente,20200127,1,1,1,0.00%,5,0:00:39,0
Destin,20200127,1,1,1,0.00%,3,0:02:29,0
Atlanta,20200127,1,1,1,100.00%,1,0:00:00,0
Boise,20200127,1,1,2,50.00%,2,0:00:31,0
Bethalto,20200127,1,1,1,100.00%,1,0:00:00,0
Chicago,20200127,1,1,1,0.00%,15,0:42:56,1
La Grange Park,20200127,1,1,1,0.00%,13,0:13:12,1
Burlington,20200127,1,0,1,0.00%,42,0:29:03,0
Lynn,20200127,1,1,2,0.00%,7.5,0:01:17,0
Arnold,20200127,1,1,1,0.00%,2,0:00:19,0
Warren,20200127,1,1,3,0.00%,3,0:04:48,0
St. Cloud,20200127,1,1,1,0.00%,8,0:06:39,0
Flowood,20200127,1,1,1,0.00%,20,0:03:04,0
Cary,20200127,1,1,1,0.00%,8,0:04:00,1
Charlotte,20200127,1,0,1,0.00%,2,0:00:12,0
Albuquerque,20200127,1,1,1,0.00%,2,0:00:13,0
New York,20200127,1,1,1,100.00%,1,0:00:00,0
Salem,20200127,1,0,1,0.00%,27,0:12:48,0
Lindon,20200127,1,1,2,0.00%,4,0:01:24,0
Sandy,20200127,1,1,1,0.00%,4,0:00:53,0
South Jordan,20200127,1,1,3,66.67%,2.33,0:01:02,0
Kent,20200127,1,0,1,0.00%,9,0:01:01,0
Oakdale,20200127,1,1,1,0.00%,12,0:07:53,1
Picnic Point-North Lynnwood,20200127,1,1,1,0.00%,7,0:02:32,0
Salt Lake City,20200128,3,3,3,66.67%,1.33,0:00:02,0
Heber City,20200128,2,1,3,33.33%,1.67,0:06:54,0
Kamas,20200128,2,2,2,0.00%,2,0:00:20,0
Sydney,20200128,1,1,1,0.00%,2,0:00:38,0
Mumbai,20200128,1,1,1,0.00%,3,0:00:21,0
Fontana,20200128,1,1,1,0.00%,4,0:00:24,0
Los Angeles,20200128,1,1,1,0.00%,12,0:27:16,1
San Leandro,20200128,1,1,1,0.00%,2,0:00:08,0
Denver,20200128,1,1,1,100.00%,1,0:00:00,0
Honolulu,20200128,1,1,1,0.00%,2,0:00:04,0
Minneapolis,20200128,1,1,2,50.00%,4,0:06:55,0
St. Cloud,20200128,1,0,1,0.00%,9,0:05:45,1
Cary,20200128,1,0,1,0.00%,6,0:00:50,0
Newark,20200128,1,1,1,0.00%,5,0:11:53,0
New York,20200128,1,1,1,0.00%,7,0:01:46,0
Doylestown,20200128,1,0,1,0.00%,24,0:19:11,0
Price,20200128,1,1,1,0.00%,6,0:01:22,0
Provo,20200128,1,1,1,0.00%,2,0:00:18,0
Highland,20200128,1,1,1,0.00%,4,0:01:14,0
Kendall,20200128,1,1,1,100.00%,1,0:00:00,0
Kenwood,20200128,1,1,2,0.00%,7.5,0:09:54,1
Lakewood,20200128,1,1,1,0.00%,2,0:00:54,0
Oakdale,20200128,1,1,1,0.00%,2,0:06:43,0
(not set),20200129,3,3,5,60.00%,1.4,0:00:06,0
Houston,20200129,3,3,3,33.33%,3.33,0:00:34,0
Midway,20200129,3,3,3,33.33%,3.33,0:00:23,0
Salt Lake City,20200129,3,2,3,33.33%,2,0:00:40,0
Chicago,20200129,2,2,2,0.00%,12.5,0:06:33,0
Charlotte,20200129,2,2,2,50.00%,1.5,0:00:06,0
Sandy,20200129,2,2,4,0.00%,4,0:00:48,0
Seattle,20200129,2,2,4,25.00%,4.75,0:01:05,0
Putian,20200129,1,1,1,100.00%,1,0:00:00,0
Los Angeles,20200129,1,1,1,100.00%,1,0:00:00,0
Grand Junction,20200129,1,1,1,0.00%,3,0:00:51,0
Wilmington,20200129,1,1,1,0.00%,3,0:00:22,0
Cumming,20200129,1,1,1,0.00%,5,0:13:56,0
Silver Spring,20200129,1,1,1,100.00%,1,0:00:00,0
Zebulon,20200129,1,1,1,0.00%,11,0:10:38,1
Bergenfield,20200129,1,1,1,0.00%,18,0:11:20,0
Newark,20200129,1,0,1,100.00%,1,0:00:00,0
Commack,20200129,1,1,1,0.00%,2,0:00:06,0
New York,20200129,1,0,1,0.00%,5,0:02:55,0
Cincinnati,20200129,1,1,1,100.00%,1,0:00:00,0
Stow,20200129,1,1,1,0.00%,3,0:16:58,0
Bethel Park,20200129,1,1,1,0.00%,4,0:01:06,0
Columbia,20200129,1,1,1,0.00%,12,0:05:46,1
Dallas,20200129,1,0,1,0.00%,22,0:18:13,0
Chantilly,20200129,1,0,1,0.00%,6,0:03:14,1
Milwaukee,20200129,1,1,1,0.00%,31,0:09:23,0
Isla Vista,20200129,1,1,1,0.00%,2,0:00:05,0
Kenwood,20200129,1,1,1,100.00%,1,0:00:00,0
Cambridge,20200129,1,1,1,100.00%,1,0:00:00,0
Heber City,20200130,4,4,5,20.00%,5.2,0:01:19,0
Westford,20200130,3,3,3,66.67%,1.33,0:00:07,0
Salt Lake City,20200130,3,3,3,33.33%,2,0:01:00,0
Los Angeles,20200130,2,1,2,100.00%,1,0:00:00,0
(not set),20200130,1,1,1,100.00%,1,0:00:00,0
Mexico City,20200130,1,0,1,0.00%,13,0:09:03,0
Phoenix,20200130,1,1,1,100.00%,1,0:00:00,0
Prescott,20200130,1,1,1,0.00%,11,0:02:57,0
San Diego,20200130,1,1,1,0.00%,2,0:01:49,0
Destin,20200130,1,1,1,100.00%,1,0:00:00,0
Marco Island,20200130,1,1,1,100.00%,1,0:00:00,0
Lisle,20200130,1,1,1,0.00%,10,0:05:38,0
Frankfort,20200130,1,1,1,0.00%,5,0:00:59,0
Rochester,20200130,1,1,1,100.00%,1,0:00:00,0
Warrenton,20200130,1,1,1,0.00%,5,0:06:44,0
Bergenfield,20200130,1,0,1,0.00%,2,0:01:10,0
New York,20200130,1,1,1,100.00%,1,0:00:00,0
Boardman,20200130,1,1,1,100.00%,1,0:00:00,0
Arlington,20200130,1,1,1,100.00%,1,0:00:00,0
Baytown,20200130,1,0,1,0.00%,9,0:04:49,0
Ivins,20200130,1,1,1,0.00%,2,0:08:10,0
Lehi,20200130,1,1,1,0.00%,8,0:07:46,1
Midway,20200130,1,1,1,100.00%,1,0:00:00,0
West Jordan,20200130,1,1,1,0.00%,4,0:00:57,0
Homewood,20200130,1,1,1,0.00%,2,0:00:24,0
Saratoga Springs,20200130,1,0,1,100.00%,1,0:00:00,0
Woodbourne,20200130,1,0,1,0.00%,4,0:01:13,0
Salt Lake City,20200131,8,7,8,37.50%,3.5,0:03:05,0
(not set),20200131,3,2,3,66.67%,3.67,0:01:25,0
Los Angeles,20200131,2,1,2,50.00%,2.5,0:00:37,0
New York,20200131,2,2,2,50.00%,1.5,0:00:08,0
Bountiful,20200131,2,2,2,50.00%,2,0:00:53,0
Heber City,20200131,2,2,3,0.00%,7.33,0:04:07,1
Toronto,20200131,1,1,1,0.00%,3,0:03:37,0
Jakarta,20200131,1,1,1,100.00%,1,0:00:00,0
San Diego,20200131,1,0,1,0.00%,4,0:00:24,0
Destin,20200131,1,0,1,100.00%,1,0:00:00,0
Miami,20200131,1,1,1,100.00%,1,0:00:00,0
Port St. Joe,20200131,1,1,1,100.00%,1,0:00:00,0
Mundelein,20200131,1,1,1,0.00%,3,0:01:16,0
Lafayette,20200131,1,1,1,100.00%,1,0:00:00,0
Newark,20200131,1,0,1,100.00%,1,0:00:00,0
Mesquite,20200131,1,1,1,100.00%,1,0:00:00,0
Draper,20200131,1,1,1,0.00%,3,0:00:43,0
Lehi,20200131,1,0,1,0.00%,2,0:00:39,0
Midvale,20200131,1,1,1,0.00%,4,0:05:35,0
Kent,20200131,1,1,1,0.00%,11,0:10:09,1
Snyderville,20200131,1,1,1,100.00%,1,0:00:00,0
Delhi,20200131,1,1,1,0.00%,2,0:01:08,0
Salt Lake City,20200201,5,5,5,60.00%,2,0:00:12,0
San Francisco,20200201,2,2,2,50.00%,1.5,0:00:04,0
Austin,20200201,2,2,2,0.00%,2,0:00:28,0
Kamas,20200201,2,2,2,50.00%,1.5,0:01:00,0
Millcreek,20200201,2,2,2,0.00%,2,0:00:18,0
(not set),20200201,1,1,1,100.00%,1,0:00:00,0
Los Angeles,20200201,1,1,1,0.00%,2,0:00:25,0
Arvada,20200201,1,1,1,100.00%,1,0:00:00,0
Orlando,20200201,1,1,3,33.33%,9.33,0:09:19,0
Tallahassee,20200201,1,1,1,0.00%,4,0:02:56,0
Chicago,20200201,1,1,1,0.00%,7,0:00:59,0
Olathe,20200201,1,1,1,0.00%,16,0:20:38,2
Lexington,20200201,1,1,1,0.00%,13,0:15:23,0
Ashland,20200201,1,1,1,0.00%,3,0:05:46,0
Westford,20200201,1,0,1,0.00%,13,0:02:28,0
Severna Park,20200201,1,1,1,0.00%,2,0:00:07,0
Wooster,20200201,1,1,1,0.00%,4,0:01:07,0
Doylestown,20200201,1,0,1,0.00%,8,0:11:23,1
Levittown,20200201,1,1,1,100.00%,1,0:00:00,0
Draper,20200201,1,1,1,0.00%,5,0:01:20,0
Heber City,20200201,1,1,1,0.00%,2,0:00:17,0
Lehi,20200201,1,0,1,100.00%,1,0:00:00,0
Eagle Mountain,20200201,1,1,1,0.00%,2,0:01:02,0
Highland,20200201,1,1,1,0.00%,2,0:00:39,0
Murray,20200201,1,1,1,100.00%,1,0:00:00,0
Summit Township,20200201,1,1,1,0.00%,10,0:04:04,0
Chicago,20200202,3,3,3,66.67%,1.33,0:00:08,0
Heber City,20200202,3,3,4,0.00%,3.5,0:00:59,0
Salt Lake City,20200202,3,3,3,33.33%,3,0:00:22,0
Los Angeles,20200202,2,1,2,100.00%,1,0:00:00,0
New York,20200202,2,2,2,100.00%,1,0:00:00,0
(not set),20200202,1,1,2,0.00%,4,0:11:18,0
Brisbane,20200202,1,1,1,0.00%,3,0:01:47,0
Irvine,20200202,1,1,1,100.00%,1,0:00:00,0
