Browser,Device Category,Date,Sessions,Avg. Session Duration,Bounce Rate,Users,Pages / Session,Transactions
Safari,desktop,20200219,4,0:02:27,50.00%,3,3,1
Safari,tablet,20200219,2,0:06:25,0.00%,2,12,1
Safari (in-app),mobile,20200219,2,0:00:24,50.00%,2,4.5,0
Edge,desktop,20200219,1,0:12:17,0.00%,1,10,1
Safari,mobile,20200220,32,0:04:22,28.12%,19,3.34,0
Chrome,desktop,20200220,23,0:02:12,21.74%,23,5.04,2
Chrome,mobile,20200220,8,0:00:46,62.50%,6,1.88,0
Safari,tablet,20200220,4,0:00:00,100.00%,3,1,0
Safari (in-app),mobile,20200220,3,0:00:20,33.33%,3,3,0
Firefox,desktop,20200220,2,0:05:11,0.00%,2,4.5,0
Safari (in-app),tablet,20200220,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200221,15,0:01:08,20.00%,10,2.93,0
Chrome,desktop,20200221,9,0:10:52,33.33%,7,6.44,1
Chrome,mobile,20200221,7,0:00:20,42.86%,5,2.29,0
Safari,desktop,20200221,6,0:04:52,33.33%,4,7.33,0
Firefox,desktop,20200221,4,0:04:42,50.00%,4,5.75,1
Edge,desktop,20200221,2,0:01:29,0.00%,2,5.5,0
Safari,tablet,20200221,2,0:14:11,0.00%,1,4.5,1
Firefox,mobile,20200221,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200222,22,0:01:01,22.73%,18,2.95,0
Chrome,desktop,20200222,8,0:02:07,37.50%,8,4,2
Chrome,mobile,20200222,7,0:01:02,28.57%,6,3.29,0
Safari,desktop,20200222,6,0:05:15,16.67%,6,6,2
Safari (in-app),mobile,20200222,2,0:00:18,0.00%,2,3.5,0
Edge,desktop,20200222,1,0:20:09,0.00%,1,12,1
Safari,tablet,20200222,1,0:00:14,0.00%,1,2,0
Safari,mobile,20200223,15,0:02:20,33.33%,12,2.93,0
Chrome,mobile,20200223,9,0:00:26,44.44%,5,2.22,0
Chrome,desktop,20200223,3,0:00:37,33.33%,3,4,0
Mozilla Compatible Agent,desktop,20200223,3,0:00:21,66.67%,3,3.67,0
Safari,desktop,20200223,3,0:00:24,66.67%,3,1.67,0
Samsung Internet,mobile,20200223,2,0:00:00,100.00%,1,1,0
Firefox,desktop,20200223,1,0:25:45,0.00%,1,27,2
Firefox,mobile,20200223,1,0:02:16,0.00%,1,4,0
Chrome,desktop,20200224,10,0:02:41,30.00%,10,3.1,0
Safari,mobile,20200224,7,0:00:46,57.14%,6,1.86,0
Chrome,mobile,20200224,4,0:10:37,0.00%,3,6,0
(not set),desktop,20200224,2,0:00:00,100.00%,2,1,0
Chrome,tablet,20200224,2,0:09:33,0.00%,1,4.5,0
Edge,desktop,20200224,2,0:08:38,0.00%,2,4,0
Safari,desktop,20200224,2,0:03:28,0.00%,2,2.5,0
Firefox,desktop,20200224,1,0:13:27,0.00%,1,11,1
Safari (in-app),mobile,20200224,1,0:03:05,0.00%,1,8,0
Chrome,desktop,20200225,8,0:01:08,25.00%,8,5.88,0
Chrome,mobile,20200225,3,0:00:57,33.33%,2,1.67,0
Airbnb,mobile,20200225,2,0:01:40,0.00%,2,4.5,0
Safari,desktop,20200225,2,0:13:06,50.00%,2,4.5,0
Chrome,tablet,20200225,1,0:00:15,0.00%,1,2,0
Edge,desktop,20200225,1,0:11:24,0.00%,1,3,0
Firefox,desktop,20200225,1,0:04:24,0.00%,1,10,0
Internet Explorer,desktop,20200225,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200225,1,0:07:05,0.00%,1,10,1
Chrome,desktop,20200226,15,0:06:44,20.00%,11,6.8,9
Safari,mobile,20200226,12,0:00:08,66.67%,8,1.58,0
Safari,desktop,20200226,5,0:08:50,60.00%,5,3.2,0
Chrome,mobile,20200226,2,0:00:00,100.00%,2,1,0
Safari,tablet,20200226,2,0:02:04,0.00%,2,4.5,0
Edge,desktop,20200226,1,0:02:04,0.00%,1,3,0
Firefox,desktop,20200226,1,0:00:00,100.00%,1,1,0
Safari (in-app),mobile,20200226,1,0:00:00,100.00%,1,1,0
Chrome,desktop,20200227,15,0:01:29,40.00%,14,3.87,1
Safari,mobile,20200227,9,0:04:48,22.22%,5,4.22,1
Safari,desktop,20200227,3,0:07:33,0.00%,3,3.67,0
Chrome,mobile,20200227,2,0:01:50,50.00%,2,10,0
Firefox,desktop,20200227,2,0:17:37,50.00%,2,8.5,0
Safari,tablet,20200227,2,0:00:11,50.00%,2,1.5,0
Safari (in-app),tablet,20200227,1,0:00:04,0.00%,1,2,0
Chrome,desktop,20200228,10,0:05:38,20.00%,9,4.5,1
Chrome,mobile,20200228,7,0:00:23,57.14%,4,1.86,0
Safari,mobile,20200228,7,0:00:41,28.57%,5,3.14,0
Safari,desktop,20200228,5,0:05:01,20.00%,4,5.8,2
Edge,desktop,20200228,1,0:10:13,0.00%,1,11,1
Firefox,desktop,20200228,1,0:13:53,0.00%,1,17,1
Internet Explorer,desktop,20200228,1,0:00:09,0.00%,1,2,0
Safari (in-app),tablet,20200228,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200229,13,0:01:34,46.15%,10,3.62,0
Chrome,desktop,20200229,7,0:02:51,14.29%,7,4.86,2
Safari,desktop,20200229,3,0:02:53,0.00%,3,4,0
Chrome,mobile,20200229,1,0:00:33,0.00%,1,3,0
Firefox,desktop,20200229,1,0:13:14,0.00%,1,6,0
Internet Explorer,desktop,20200229,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200301,11,0:01:17,54.55%,11,2.27,1
Chrome,desktop,20200301,10,0:04:22,40.00%,9,5,2
Safari,desktop,20200301,7,0:06:13,0.00%,5,7.14,2
Chrome,mobile,20200301,2,0:02:46,0.00%,2,5,0
Firefox,desktop,20200301,1,0:04:42,0.00%,1,12,1
Samsung Internet,tablet,20200301,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200302,8,0:00:26,25.00%,8,2.88,0
Chrome,desktop,20200302,7,0:03:21,42.86%,7,7.29,2
Edge,desktop,20200302,4,0:00:04,75.00%,4,1.25,0
Internet Explorer,desktop,20200302,2,0:00:15,50.00%,2,2,0
Android Webview,mobile,20200302,1,0:00:23,0.00%,1,3,0
Chrome,tablet,20200302,1,0:00:00,100.00%,1,1,0
Firefox,desktop,20200302,1,0:03:08,0.00%,1,4,0
Safari,desktop,20200302,1,0:03:10,0.00%,1,10,0
Samsung Internet,mobile,20200302,1,0:00:00,100.00%,1,1,0
Chrome,desktop,20200303,11,0:01:54,36.36%,10,3.82,0
Safari,mobile,20200303,6,0:00:05,83.33%,5,1.17,0
Chrome,mobile,20200303,5,0:02:07,40.00%,5,4.4,1
Android Webview,mobile,20200303,3,0:00:17,0.00%,3,3.67,0
Safari,desktop,20200303,2,0:00:26,50.00%,2,2.5,0
Amazon Silk,tablet,20200303,1,0:00:00,100.00%,1,1,0
Safari,tablet,20200303,1,0:00:00,100.00%,1,1,0
Safari (in-app),mobile,20200303,1,0:00:00,100.00%,1,1,0
Chrome,desktop,20200304,9,0:03:46,55.56%,9,8.33,2
Safari,mobile,20200304,6,0:00:31,33.33%,6,2,0
Internet Explorer,desktop,20200304,4,0:00:00,100.00%,4,1,0
Chrome,mobile,20200304,3,0:00:39,33.33%,3,2.33,0
Safari,desktop,20200304,3,0:07:35,0.00%,3,12,1
Samsung Internet,mobile,20200304,3,0:07:50,0.00%,2,5.67,0
Airbnb,mobile,20200304,2,0:07:11,0.00%,2,6.5,0
Edge,desktop,20200304,1,0:02:57,0.00%,1,5,0
Firefox,desktop,20200304,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200305,15,0:00:25,46.67%,12,2.4,0
Chrome,desktop,20200305,12,0:03:09,25.00%,9,6.75,0
Chrome,mobile,20200305,3,0:00:54,33.33%,3,5.33,0
Internet Explorer,desktop,20200305,2,0:00:35,0.00%,2,2,0
Safari (in-app),mobile,20200305,2,0:00:50,0.00%,2,3,0
Edge,desktop,20200305,1,0:00:00,100.00%,1,1,0
Safari,tablet,20200305,1,0:00:03,0.00%,1,2,0
Samsung Internet,mobile,20200305,1,0:00:00,100.00%,1,1,0
Chrome,desktop,20200306,16,0:04:16,68.75%,16,2.75,2
Safari,mobile,20200306,13,0:00:39,38.46%,8,2.31,0
Firefox,desktop,20200306,6,0:00:00,100.00%,6,1,0
Edge,desktop,20200306,4,0:00:52,75.00%,4,2.75,0
Safari,tablet,20200306,1,0:00:17,0.00%,1,2,0
Safari (in-app),mobile,20200306,1,0:00:00,100.00%,1,1,0
Safari (in-app),tablet,20200306,1,0:00:47,0.00%,1,2,0
Safari,mobile,20200307,17,0:01:36,41.18%,15,3.12,0
Chrome,desktop,20200307,10,0:07:24,10.00%,10,8.6,1
Chrome,mobile,20200307,6,0:00:26,33.33%,5,2,0
Safari (in-app),mobile,20200307,3,0:00:03,66.67%,3,1.33,0
Safari,desktop,20200307,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200308,26,0:03:00,42.31%,17,3.27,1
Chrome,mobile,20200308,7,0:02:06,14.29%,7,4,0
Chrome,desktop,20200308,5,0:02:37,40.00%,4,4.4,2
Mozilla Compatible Agent,desktop,20200308,3,0:00:11,66.67%,3,6.67,0
Safari,desktop,20200308,2,0:00:31,50.00%,2,3.5,0
Safari (in-app),mobile,20200308,2,0:02:32,50.00%,2,3,0
Edge,desktop,20200308,1,0:11:22,0.00%,1,12,0
Chrome,desktop,20200309,10,0:04:02,30.00%,10,7.2,1
Safari,mobile,20200309,9,0:03:03,66.67%,9,2.22,1
Chrome,mobile,20200309,4,0:00:00,100.00%,4,1,0
Internet Explorer,desktop,20200309,4,0:00:00,100.00%,4,1,0
Safari,desktop,20200309,2,0:13:10,0.00%,2,11,1
Samsung Internet,mobile,20200309,2,0:05:31,0.00%,2,4.5,1
Mozilla Compatible Agent,desktop,20200309,1,0:00:00,100.00%,1,1,0
Safari,tablet,20200309,1,0:00:05,0.00%,1,2,0
Safari,desktop,20200310,7,0:08:53,28.57%,5,5.57,0
Safari,mobile,20200310,6,0:00:02,83.33%,6,1.17,0
Chrome,desktop,20200310,3,0:05:13,33.33%,3,5.67,1
Chrome,mobile,20200310,3,0:02:36,66.67%,2,3.67,1
Firefox,desktop,20200310,2,0:06:19,50.00%,1,1.5,0
Edge,desktop,20200310,1,0:07:04,0.00%,1,9,0
Firefox,mobile,20200310,1,0:00:00,100.00%,1,1,0
Safari (in-app),tablet,20200310,1,0:07:15,0.00%,1,8,0
Safari,mobile,20200311,12,0:06:04,8.33%,7,5.17,4
Chrome,desktop,20200311,11,0:09:27,36.36%,11,7,3
Safari,desktop,20200311,7,0:02:13,14.29%,6,7.71,0
Android Webview,mobile,20200311,1,0:01:55,0.00%,1,3,0
Firefox,desktop,20200311,1,0:00:03,0.00%,1,2,0
Internet Explorer,desktop,20200311,1,0:00:06,0.00%,1,2,0
Safari (in-app),mobile,20200311,1,0:01:46,0.00%,1,3,0
Safari,mobile,20200312,12,0:05:23,33.33%,8,5.75,3
Chrome,desktop,20200312,6,0:00:18,66.67%,6,1.33,0
Safari,desktop,20200312,2,0:00:07,50.00%,2,1.5,0
Chrome,mobile,20200312,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200313,13,0:00:16,61.54%,10,2.46,0
Chrome,desktop,20200313,4,0:00:34,75.00%,3,2.25,0
Chrome,mobile,20200313,3,0:01:50,33.33%,2,4.67,0
Safari,desktop,20200313,2,0:02:30,50.00%,2,6.5,0
Chrome,tablet,20200313,1,0:01:13,0.00%,1,3,0
Edge,desktop,20200313,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200314,17,0:00:12,47.06%,7,1.88,0
Chrome,mobile,20200314,4,0:00:13,50.00%,4,1.75,0
Chrome,desktop,20200314,3,0:00:42,66.67%,3,3,0
Safari,desktop,20200314,2,0:00:00,100.00%,2,1,0
Safari,tablet,20200314,1,0:00:10,0.00%,1,2,0
Safari (in-app),tablet,20200314,1,0:00:30,0.00%,1,2,0
Safari,mobile,20200315,11,0:00:32,36.36%,8,2,0
Safari,desktop,20200315,4,0:00:05,75.00%,4,1.25,0
Chrome,desktop,20200315,3,0:02:50,66.67%,3,2,0
Chrome,mobile,20200315,3,0:00:23,33.33%,3,2,0
Safari,tablet,20200315,2,0:00:37,50.00%,2,2,0
Firefox,mobile,20200315,1,0:00:00,100.00%,1,1,0
Mozilla Compatible Agent,desktop,20200315,1,0:00:00,100.00%,1,1,0
Safari (in-app),mobile,20200315,1,0:00:00,100.00%,1,1,0
Samsung Internet,mobile,20200315,1,0:00:00,100.00%,1,1,0
Chrome,desktop,20200316,7,0:03:44,42.86%,6,3.57,0
Safari,mobile,20200316,3,0:02:02,33.33%,3,2.33,0
Safari,desktop,20200316,2,0:00:10,50.00%,2,1.5,0
Chrome,mobile,20200316,1,0:01:24,0.00%,1,5,0
Chrome,tablet,20200316,1,0:00:00,100.00%,1,1,0
Opera,desktop,20200316,1,0:00:00,100.00%,1,1,0
Samsung Internet,mobile,20200316,1,0:00:00,100.00%,1,1,0
Edge,desktop,20200317,16,0:00:00,100.00%,16,1,0
Chrome,desktop,20200317,15,0:00:18,73.33%,15,1.8,0
Internet Explorer,desktop,20200317,4,0:00:00,100.00%,4,1,0
Safari,mobile,20200317,3,0:00:47,0.00%,1,2.67,0
Firefox,desktop,20200317,1,0:00:00,100.00%,1,1,0
Firefox,mobile,20200317,1,0:00:00,100.00%,1,1,0
Safari,desktop,20200317,1,0:00:45,0.00%,1,3,0
Chrome,desktop,20200318,5,0:00:53,20.00%,5,2.4,0
Safari,mobile,20200318,4,0:02:28,25.00%,1,10.25,0
Firefox,mobile,20200318,1,0:00:00,100.00%,1,1,0
Chrome,mobile,20200319,1,0:00:59,0.00%,1,4,0
Safari,mobile,20200319,1,0:00:11,0.00%,1,2,0
Samsung Internet,mobile,20200319,1,0:00:07,0.00%,1,2,0
Chrome,desktop,20200320,3,0:00:04,66.67%,3,1.67,0
Safari,desktop,20200320,2,0:00:00,100.00%,1,1,0
Safari,mobile,20200320,1,0:01:07,0.00%,1,6,0
Safari (in-app),mobile,20200320,1,0:00:00,100.00%,1,1,0
Chrome,desktop,20200321,3,0:00:00,100.00%,3,1,0
Chrome,tablet,20200321,1,0:04:15,0.00%,1,4,0
Samsung Internet,mobile,20200321,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200322,4,0:00:16,75.00%,4,2.25,0
Mozilla Compatible Agent,desktop,20200322,3,0:00:11,66.67%,3,6.67,0
Chrome,mobile,20200322,1,0:03:31,0.00%,1,9,0
Safari,mobile,20200323,5,0:00:17,40.00%,5,2,0
Chrome,desktop,20200323,1,0:00:00,100.00%,1,1,0
Chrome,mobile,20200323,1,0:00:00,100.00%,1,1,0
Chrome,tablet,20200323,1,0:00:29,0.00%,1,3,0
Firefox,desktop,20200323,1,0:00:00,100.00%,1,1,0
Chrome,desktop,20200324,4,0:00:33,75.00%,4,3,0
Chrome,mobile,20200324,1,0:00:00,100.00%,1,1,0
Firefox,desktop,20200324,1,0:00:00,100.00%,1,1,0
Chrome,desktop,20200325,2,0:00:55,50.00%,2,4.5,0
Chrome,mobile,20200325,1,0:00:00,100.00%,1,1,0
Chrome,desktop,20200326,3,0:00:34,33.33%,3,4.33,0
Safari,mobile,20200326,3,0:00:46,0.00%,2,4,0
Samsung Internet,mobile,20200326,1,0:00:00,100.00%,1,1,0
Chrome,desktop,20200327,6,0:03:05,50.00%,5,4,0
Chrome,mobile,20200327,1,0:00:47,0.00%,1,6,0
Safari,mobile,20200327,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200328,3,0:02:39,33.33%,3,3.33,0
Chrome,mobile,20200328,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200329,3,0:00:43,0.00%,3,3,0
Chrome,desktop,20200329,1,0:00:00,100.00%,1,1,0
Firefox,desktop,20200329,1,0:36:52,0.00%,1,16,0
Chrome,desktop,20200330,3,0:00:09,66.67%,3,2,0
Amazon Silk,tablet,20200330,2,0:00:16,50.00%,2,1.5,0
Safari,desktop,20200330,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200330,1,0:00:00,100.00%,1,1,0
Safari,tablet,20200330,1,0:00:24,0.00%,1,2,0
Chrome,desktop,20200331,4,0:02:08,50.00%,4,1.75,0
Amazon Silk,tablet,20200331,2,0:00:00,100.00%,2,1,0
Chrome,mobile,20200331,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200331,1,0:01:07,0.00%,1,3,0
Chrome,desktop,20200401,10,0:00:00,100.00%,10,1,0
Amazon Silk,tablet,20200401,2,0:03:34,50.00%,2,4,0
Chrome,mobile,20200401,1,0:00:25,0.00%,1,3,0
Safari,desktop,20200401,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200401,1,0:00:12,0.00%,1,2,0
Chrome,desktop,20200402,5,0:00:00,100.00%,4,1,0
Chrome,mobile,20200402,3,0:02:01,33.33%,2,2,0
Edge,desktop,20200402,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200402,1,0:00:00,100.00%,1,1,0
Chrome,desktop,20200403,4,0:04:08,25.00%,4,3,0
Firefox,desktop,20200403,4,0:00:03,75.00%,3,1.25,0
Safari,mobile,20200403,2,0:00:25,0.00%,1,3,0
Chrome,desktop,20200404,2,0:00:00,100.00%,2,1,0
Safari,desktop,20200404,1,0:00:25,0.00%,1,2,0
Safari,mobile,20200404,1,0:00:17,0.00%,1,2,0
Chrome,desktop,20200405,5,0:00:00,100.00%,5,1,0
Mozilla Compatible Agent,desktop,20200405,3,0:00:10,66.67%,3,6.67,0
Safari,desktop,20200405,1,0:15:52,0.00%,1,2,0
Safari,mobile,20200405,1,0:00:00,100.00%,1,1,0
Chrome,desktop,20200406,6,0:00:46,50.00%,6,2.17,0
Mozilla Compatible Agent,desktop,20200406,1,0:00:00,100.00%,1,1,0
Chrome,desktop,20200407,4,0:05:00,50.00%,4,5.5,0
Safari,mobile,20200407,3,0:00:23,66.67%,3,2.67,0
Chrome,mobile,20200407,2,0:01:09,50.00%,1,3,0
Safari,desktop,20200407,1,0:00:00,100.00%,1,1,0
Chrome,desktop,20200408,5,0:00:25,20.00%,4,2.8,0
Safari,mobile,20200408,2,0:02:36,50.00%,2,3.5,0
Chrome,mobile,20200408,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200409,2,0:01:41,50.00%,2,6.5,0
Chrome,mobile,20200409,1,0:04:00,0.00%,1,6,0
Opera,desktop,20200409,1,0:00:00,100.00%,1,1,0
Safari,desktop,20200409,1,0:00:00,100.00%,1,1,0
Safari,tablet,20200409,1,0:00:00,100.00%,1,1,0
Chrome,mobile,20200410,3,0:00:20,66.67%,2,1.67,0
Safari,mobile,20200410,3,0:00:14,66.67%,2,1.33,0
Chrome,desktop,20200410,1,0:00:00,100.00%,1,1,0
Firefox,desktop,20200410,1,0:00:10,0.00%,1,2,0
Chrome,desktop,20200411,3,0:00:33,66.67%,3,2,0
Chrome,mobile,20200411,3,0:00:24,33.33%,3,2.67,0
Safari,desktop,20200411,1,0:00:40,0.00%,1,8,0
Safari,mobile,20200412,1,0:20:06,0.00%,1,3,0
Samsung Internet,mobile,20200413,2,0:01:03,0.00%,2,5.5,0
Chrome,desktop,20200413,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200413,1,0:00:00,100.00%,1,1,0
Chrome,desktop,20200414,3,0:00:04,66.67%,3,1.33,0
Edge,desktop,20200414,1,0:03:48,0.00%,1,13,0
Safari,mobile,20200414,1,0:00:00,100.00%,1,1,0
Chrome,desktop,20200415,5,0:00:09,60.00%,4,1.4,0
Chrome,desktop,20200416,1,0:01:52,0.00%,1,5,0
Chrome,mobile,20200416,1,0:00:00,100.00%,1,1,0
Chrome,desktop,20200417,1,0:00:00,100.00%,1,1,0
Edge,desktop,20200417,1,0:01:36,0.00%,1,3,0
Safari,mobile,20200417,1,0:00:08,0.00%,1,2,0
Chrome,desktop,20200418,1,0:00:00,100.00%,1,1,0
Chrome,mobile,20200418,1,0:00:31,0.00%,1,6,0
Edge,desktop,20200418,1,0:01:36,0.00%,1,8,0
Safari,mobile,20200418,1,0:00:04,0.00%,1,2,0
Safari (in-app),mobile,20200418,1,0:00:33,0.00%,1,5,0
Mozilla Compatible Agent,desktop,20200419,3,0:00:11,66.67%,3,7,0
Firefox,desktop,20200419,2,0:00:33,0.00%,2,4,0
Safari,desktop,20200419,2,0:00:00,100.00%,2,1,0
Chrome,desktop,20200420,8,<00:00:01,87.50%,8,1.12,0
Edge,desktop,20200420,7,0:00:00,100.00%,7,1,0
Firefox,desktop,20200420,7,0:00:00,100.00%,7,1,0
Safari,mobile,20200420,2,0:04:03,50.00%,2,2,0
Safari,desktop,20200420,1,0:00:08,0.00%,1,3,0
Chrome,desktop,20200421,4,0:00:18,50.00%,4,2,0
Edge,desktop,20200421,2,0:01:49,50.00%,2,4,0
Safari,mobile,20200421,1,0:00:18,0.00%,1,2,0
Samsung Internet,mobile,20200421,1,0:00:00,100.00%,1,1,0
Chrome,desktop,20200422,5,0:09:14,20.00%,5,4.6,0
Safari,mobile,20200422,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200423,2,0:00:03,50.00%,1,1.5,0
Chrome,desktop,20200423,1,0:01:37,0.00%,1,3,0
Chrome,desktop,20200424,5,0:00:08,80.00%,3,1.6,0
Edge,desktop,20200424,1,0:08:41,0.00%,1,4,0
Safari,desktop,20200424,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200424,1,0:00:00,100.00%,1,1,0
Chrome,desktop,20200425,4,0:01:25,25.00%,4,4.25,0
Chrome,mobile,20200425,3,0:00:56,66.67%,2,1.67,0
Safari,mobile,20200425,3,0:00:21,33.33%,2,3,0
Edge,desktop,20200425,2,0:09:28,50.00%,1,4.5,0
Firefox,desktop,20200425,2,0:00:00,100.00%,2,1,0
Safari,tablet,20200425,1,0:00:17,0.00%,1,2,0
Edge,desktop,20200426,2,0:00:07,50.00%,2,1.5,0
Chrome,desktop,20200426,1,0:00:00,100.00%,1,1,0
Chrome,mobile,20200426,1,0:00:32,0.00%,1,2,0
Safari,mobile,20200426,1,0:00:00,100.00%,1,1,0
Chrome,desktop,20200427,5,0:00:39,60.00%,5,2.4,0
Edge,desktop,20200427,2,0:00:00,100.00%,2,1,0
Safari,mobile,20200427,2,0:09:24,50.00%,2,2,0
Chrome,desktop,20200428,4,0:00:07,50.00%,4,2,0
Safari,desktop,20200428,2,0:03:35,50.00%,2,2,0
Chrome,desktop,20200429,2,0:00:58,0.00%,2,2.5,0
Chrome,mobile,20200429,1,0:00:00,100.00%,1,1,0
Edge,desktop,20200429,1,0:00:12,0.00%,1,2,0
Safari,mobile,20200429,1,0:00:00,100.00%,1,1,0
Chrome,desktop,20200430,2,0:01:45,50.00%,2,3.5,0
Edge,desktop,20200430,2,0:00:14,50.00%,2,2,0
Firefox,desktop,20200430,2,0:00:00,100.00%,2,1,0
Safari,desktop,20200430,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200430,1,0:00:00,100.00%,1,1,0
Safari (in-app),mobile,20200430,1,0:00:32,0.00%,1,3,0
Chrome,mobile,20200501,4,0:00:17,50.00%,3,3.75,0
Safari,mobile,20200501,3,0:00:22,0.00%,1,2,0
Chrome,desktop,20200501,2,0:00:06,50.00%,2,1.5,0
Safari,desktop,20200501,2,0:00:40,50.00%,2,2,0
Samsung Internet,mobile,20200501,1,0:00:32,0.00%,1,3,0
Safari (in-app),mobile,20200502,4,0:00:38,25.00%,1,2.5,0
Chrome,desktop,20200502,3,0:01:07,66.67%,3,2.33,0
Chrome,mobile,20200502,3,0:00:19,66.67%,2,2.33,0
Internet Explorer,desktop,20200502,3,0:00:00,100.00%,3,1,0
Safari,mobile,20200502,1,0:00:00,100.00%,1,1,0
Chrome,desktop,20200503,3,0:00:10,33.33%,3,2.33,0
Mozilla Compatible Agent,desktop,20200503,3,0:00:12,66.67%,3,7,0
Safari,mobile,20200503,2,0:03:26,50.00%,2,4.5,0
Safari,desktop,20200503,1,0:00:00,100.00%,1,1,0
Safari (in-app),mobile,20200503,1,0:00:00,100.00%,1,1,0
Chrome,desktop,20200504,2,0:00:35,50.00%,2,3,0
Chrome,mobile,20200504,1,0:01:05,0.00%,1,3,0
Mozilla Compatible Agent,desktop,20200504,1,0:00:00,100.00%,1,1,0
Safari,desktop,20200504,1,0:01:27,0.00%,1,3,0
Safari,mobile,20200504,1,0:00:19,0.00%,1,4,0
Safari,mobile,20200505,5,0:06:39,20.00%,5,3,0
Chrome,desktop,20200505,2,0:00:38,0.00%,2,2.5,0
Safari,desktop,20200505,2,0:00:00,100.00%,1,1,0
Chrome,desktop,20200506,13,0:00:55,30.77%,13,4.54,0
Safari,mobile,20200506,3,0:00:46,33.33%,3,2,0
Edge,desktop,20200506,2,0:00:03,50.00%,2,1.5,0
Chrome,desktop,20200507,7,0:04:14,0.00%,6,8,0
Safari,mobile,20200507,4,0:00:25,0.00%,4,2.25,0
Internet Explorer,desktop,20200507,1,0:00:24,0.00%,1,2,0
Safari,desktop,20200507,1,0:02:48,0.00%,1,3,0
Chrome,desktop,20200508,3,0:06:04,33.33%,3,4.67,0
Chrome,mobile,20200508,2,0:01:49,0.00%,2,5,0
Safari,mobile,20200508,2,0:00:49,0.00%,2,2,0
Safari,desktop,20200508,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200509,5,0:00:01,80.00%,4,1.2,0
Chrome,mobile,20200509,3,0:01:37,33.33%,2,5.33,0
Safari,desktop,20200509,2,0:03:20,0.00%,2,5.5,0
Firefox,desktop,20200509,1,0:00:10,0.00%,1,2,0
Safari,mobile,20200510,5,0:00:23,20.00%,3,2.8,0
Chrome,desktop,20200510,2,0:01:04,50.00%,2,3,0
Safari,desktop,20200510,2,0:01:15,0.00%,2,7,0
Chrome,mobile,20200510,1,0:01:16,0.00%,1,7,0
Chrome,desktop,20200511,2,0:03:01,0.00%,2,11.5,0
Chrome,mobile,20200511,1,0:00:15,0.00%,1,3,0
Safari,mobile,20200511,1,0:00:00,100.00%,1,1,0
Chrome,desktop,20200512,5,0:00:11,20.00%,4,1.8,0
Safari,mobile,20200512,3,0:00:35,66.67%,2,2,0
Chrome,mobile,20200512,1,0:00:00,100.00%,1,1,0
Firefox,desktop,20200512,1,0:00:00,100.00%,1,1,0
Safari,desktop,20200512,1,0:00:00,100.00%,1,1,0
Chrome,desktop,20200513,5,0:00:09,40.00%,5,1.8,0
Safari,desktop,20200513,3,0:00:20,0.00%,3,2.67,0
Chrome,mobile,20200513,2,0:00:00,100.00%,2,1,0
Safari,mobile,20200513,2,0:00:00,100.00%,1,1,0
Edge,desktop,20200513,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200514,4,0:03:10,0.00%,2,8.25,0
Chrome,desktop,20200514,3,0:00:47,0.00%,3,3,0
Safari,tablet,20200514,2,0:16:30,0.00%,1,8,0
Safari,desktop,20200514,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200515,10,0:02:03,40.00%,7,2.7,0
Firefox,desktop,20200515,3,0:00:02,66.67%,2,1.33,0
Chrome,mobile,20200515,2,0:01:26,0.00%,1,4.5,0
Chrome,desktop,20200515,1,0:00:00,100.00%,1,1,0
Chrome,desktop,20200516,5,0:02:04,0.00%,4,4.2,1
Chrome,mobile,20200516,5,0:00:59,20.00%,4,2,0
Safari,mobile,20200516,4,0:00:42,25.00%,4,3.25,0
Firefox,desktop,20200516,2,0:00:03,50.00%,2,1.5,0
Safari (in-app),mobile,20200516,1,0:00:24,0.00%,1,3,0
Safari,mobile,20200517,11,0:01:42,18.18%,9,2.45,0
Chrome,desktop,20200517,3,0:11:40,0.00%,3,6,0
Mozilla Compatible Agent,desktop,20200517,3,0:00:12,66.67%,3,6.67,0
Chrome,mobile,20200517,1,0:00:00,100.00%,1,1,0
